studyName,studyYear,studyLoc,replicate,blockNumber,rowNumber,colNumber,plotNumber,germplasmName,intercropGermplasmName,observationLevel,observationUnitName,Oat_Height_1,Oat_Height_2,Oat_Height_3,Pea_Height_1,Pea_Height_2,Pea_Height_3,Oat_establishment,Pea_establishment,Lodging,Oat_Heading_Date,Pea_Flowering_Date
B4I_2025_AL,2025,AL,1,1,10,1,1161,IL23-260,NDP250083Y,plot,B4I_2025_AL_1161,20,72,20,12,42,12,13,5,3,122,119
B4I_2025_AL,2025,AL,1,1,5,2,1162,IL23-4444,NDP170022G,plot,B4I_2025_AL_1162,28,70,28,21,39,21,5,4,1,119,115
B4I_2025_AL,2025,AL,1,1,5,3,1163,IL23-1621,NDP250120G,plot,B4I_2025_AL_1163,25,74,25,16,52,16,5,2,1,119,115
B4I_2025_AL,2025,AL,1,1,5,4,1164,IL23-524,NDP250083Y,plot,B4I_2025_AL_1164,28,80,28,17,44,17,11,4,3,125,119
B4I_2025_AL,2025,AL,1,1,5,5,1165,IL23-3730,NDP250155Y,plot,B4I_2025_AL_1165,25,60,25,16,43,16,18,7,3,128,119
B4I_2025_AL,2025,AL,1,1,5,6,1166,IL23-1653,NDP170043G,plot,B4I_2025_AL_1166,31,72,31,12,43,12,5,4,6,122,115
B4I_2025_AL,2025,AL,1,1,5,7,1167,IL22-5830,NDP250043Y,plot,B4I_2025_AL_1167,28,79,28,19,48,19,8,5,3,122,115
B4I_2025_AL,2025,AL,1,1,5,8,1168,IL23-3661,NDP120181Y,plot,B4I_2025_AL_1168,27,75,27,15,39,15,6,3,3,119,115
B4I_2025_AL,2025,AL,1,1,5,9,1169,IL23-2021,NDP250127Y,plot,B4I_2025_AL_1169,24,65,24,18,35,18,11,3,4,122,115
B4I_2025_AL,2025,AL,1,1,5,10,1170,IL23-3830,NDP250176Y,plot,B4I_2025_AL_1170,27,72,27,18,36,18,8,3,4,119,115
B4I_2025_AL,2025,AL,1,1,5,11,1171,IL23-4274,NDP250111G,plot,B4I_2025_AL_1171,26,74,26,16,32,16,6,5,5,122,115
B4I_2025_AL,2025,AL,1,1,5,12,1172,IL23-771,NDP250052Y,plot,B4I_2025_AL_1172,28,86,28,18,47,18,9,1,2,125,119
B4I_2025_AL,2025,AL,1,1,5,13,1173,IL23-1165,NDP170245Y,plot,B4I_2025_AL_1173,29,79,29,23,45,23,10,3,7,122,115
B4I_2025_AL,2025,AL,1,1,5,14,1174,IL23-1632,NDP140295G,plot,B4I_2025_AL_1174,29,80,29,19,47,19,7,5,4,119,115
B4I_2025_AL,2025,AL,1,1,5,15,1175,IL23-4037,NDP250110G,plot,B4I_2025_AL_1175,28,81,28,20,50,20,4,5,4,122,115
B4I_2025_AL,2025,AL,1,1,5,16,1176,IL23-1423,NDP250187G,plot,B4I_2025_AL_1176,28,87,28,18,46,18,14,2,5,119,115
B4I_2025_AL,2025,AL,1,1,5,17,1177,IL23-360,NDP170012G,plot,B4I_2025_AL_1177,26,64,26,15,28,15,7,5,2,128,119
B4I_2025_AL,2025,AL,1,1,5,18,1178,IL22-2250,NDP250173Y,plot,B4I_2025_AL_1178,30,81,30,20,56,20,11,5,1,131,119
B4I_2025_AL,2025,AL,1,1,5,19,1179,IL23-4546,NDP250120G,plot,B4I_2025_AL_1179,24,80,24,18,52,18,4,5,5,119,115
B4I_2025_AL,2025,AL,1,1,5,20,1180,IL23-1753,NDP250036Y,plot,B4I_2025_AL_1180,27,82,27,21,60,21,8,4,2,131,119
B4I_2025_AL,2025,AL,1,1,5,21,1181,IL23-268,NDP250161Y,plot,B4I_2025_AL_1181,29,77,29,17,36,17,9,6,4,125,119
B4I_2025_AL,2025,AL,1,1,5,22,1182,IL23-260,NDP250085Y,plot,B4I_2025_AL_1182,34,84,34,20,55,20,4,3,3,122,115
B4I_2025_AL,2025,AL,1,1,5,23,1183,IL23-4037,NDP121711R,plot,B4I_2025_AL_1183,27,71,27,11,39,11,12,3,4,125,119
B4I_2025_AL,2025,AL,1,1,5,24,1184,IL23-512,NDP250082Y,plot,B4I_2025_AL_1184,27,80,27,18,42,18,11,2,4,125,119
B4I_2025_AL,2025,AL,1,1,5,25,1185,IL19-2673,NDP160034Y,plot,B4I_2025_AL_1185,31,94,31,16,45,16,11,2,4,122,115
B4I_2025_AL,2025,AL,1,1,5,26,1186,IL23-660,NDP170185Y,plot,B4I_2025_AL_1186,27,80,27,21,48,21,12,3,4,119,115
B4I_2025_AL,2025,AL,1,1,5,27,1187,IL23-3759,NDP170161Y,plot,B4I_2025_AL_1187,27,76,27,22,45,22,6,5,5,125,119
B4I_2025_AL,2025,AL,1,1,5,28,1188,IL23-1631,NDP250184G,plot,B4I_2025_AL_1188,26,77,26,15,30,15,11,2,6,122,115
B4I_2025_AL,2025,AL,1,1,5,29,1189,IL23-1619,NDP250036Y,plot,B4I_2025_AL_1189,27,77,27,21,50,21,10,5,7,122,115
B4I_2025_AL,2025,AL,1,1,5,30,1190,IL23-3655,NDP250080Y,plot,B4I_2025_AL_1190,29,86,29,18,45,18,5,7,5,119,115
B4I_2025_AL,2025,AL,1,1,5,31,1191,IL23-739,NDP250124Y,plot,B4I_2025_AL_1191,31,90,31,16,37,16,8,2,2,125,119
B4I_2025_AL,2025,AL,1,1,5,32,1192,IL23-524,NDP250098Y,plot,B4I_2025_AL_1192,26,75,26,17,33,17,7,3,4,125,119
B4I_2025_AL,2025,AL,1,1,6,33,1193,IL22-2250,NDP250141G,plot,B4I_2025_AL_1193,22,72,22,17,45,17,3,12,2,128,119
B4I_2025_AL,2025,AL,1,1,5,34,1194,IL23-923,NDP170247Y,plot,B4I_2025_AL_1194,28,76,28,15,50,15,7,5,3,125,119
B4I_2025_AL,2025,AL,1,1,5,35,1195,IL23-652,NDP250042Y,plot,B4I_2025_AL_1195,34,76,34,19,42,19,6,6,0,119,115
B4I_2025_AL,2025,AL,1,1,5,36,1196,IL23-3312,NDP250152Y,plot,B4I_2025_AL_1196,27,70,27,15,48,15,6,5,7,125,119
B4I_2025_AL,2025,AL,1,1,5,37,1197,IL23-1165,NDP150231Y,plot,B4I_2025_AL_1197,30,75,30,17,37,17,9,5,7,125,119
B4I_2025_AL,2025,AL,1,1,5,38,1198,IL23-1613,NDP250173Y,plot,B4I_2025_AL_1198,29,78,29,17,48,17,9,4,7,119,115
B4I_2025_AL,2025,AL,1,1,5,39,1199,IL23-524,NDP170111G,plot,B4I_2025_AL_1199,28,70,28,12,40,12,9,3,3,125,119
B4I_2025_AL,2025,AL,1,1,5,40,1200,IL21-7822,NDP250169Y,plot,B4I_2025_AL_1200,27,74,27,20,52,20,11,5,3,119,115
B4I_2025_AL,2025,AL,1,1,6,40,1201,IL23-1815,NDP250179Y,plot,B4I_2025_AL_1201,23,73,23,11,43,11,13,5,2,125,119
B4I_2025_AL,2025,AL,1,1,6,39,1202,IL23-3754,NDP170031G,plot,B4I_2025_AL_1202,20,75,20,12,54,12,12,5,3,125,119
B4I_2025_AL,2025,AL,1,1,6,38,1203,IL23-3842,NDP170328G,plot,B4I_2025_AL_1203,19,82,19,15,50,15,17,4,3,122,115
B4I_2025_AL,2025,AL,1,1,6,37,1204,IL23-268,NDP170185Y,plot,B4I_2025_AL_1204,24,73,24,14,49,14,12,2,3,122,115
B4I_2025_AL,2025,AL,1,1,6,36,1205,IL23-1617,NDP250097Y,plot,B4I_2025_AL_1205,23,75,23,16,44,16,12,3,5,119,115
B4I_2025_AL,2025,AL,1,1,6,35,1206,IL23-4555,NDP250084Y,plot,B4I_2025_AL_1206,23,60,23,16,57,16,20,4,2,119,115
B4I_2025_AL,2025,AL,1,1,6,34,1207,IL23-612,NDP250138G,plot,B4I_2025_AL_1207,22,80,22,14,41,14,13,4,2,122,115
B4I_2025_AL,2025,AL,1,1,7,33,1208,IL22-3958,NDP170084G,plot,B4I_2025_AL_1208,19,85,19,16,38,16,12,1,2,122,115
B4I_2025_AL,2025,AL,1,1,6,32,1209,IL23-1450,NDP250070Y,plot,B4I_2025_AL_1209,23,74,23,14,54,14,4,11,4,122,115
B4I_2025_AL,2025,AL,1,1,6,31,1210,IL23-652,NDP250096Y,plot,B4I_2025_AL_1210,23,75,23,10,42,10,9,9,1,122,115
B4I_2025_AL,2025,AL,1,1,6,30,1211,IL21-4039,NDP250052Y,plot,B4I_2025_AL_1211,23,67,23,18,35,18,6,8,1,125,119
B4I_2025_AL,2025,AL,1,1,6,29,1212,IL23-376,NDP250107G,plot,B4I_2025_AL_1212,25,70,25,17,29,17,5,13,2,125,119
B4I_2025_AL,2025,AL,1,1,6,28,1213,IL23-4546,NDP250040Y,plot,B4I_2025_AL_1213,19,69,19,10,41,10,2,16,4,119,115
B4I_2025_AL,2025,AL,1,1,6,27,1214,IL23-906,NDP170011G,plot,B4I_2025_AL_1214,23,78,23,16,43,16,11,2,3,125,119
B4I_2025_AL,2025,AL,1,1,6,26,1215,IL23-2134,NDP250162Y,plot,B4I_2025_AL_1215,20,69,20,13,44,13,13,4,4,122,115
B4I_2025_AL,2025,AL,1,1,6,25,1216,IL22-1256,ND VICTORY,plot,B4I_2025_AL_1216,26,83,26,18,38,18,13,3,2,122,115
B4I_2025_AL,2025,AL,1,1,6,24,1217,IL23-4572,NDP250079Y,plot,B4I_2025_AL_1217,21,81,21,18,49,18,11,4,7,119,115
B4I_2025_AL,2025,AL,1,1,6,23,1218,IL23-1632,NDP250037Y,plot,B4I_2025_AL_1218,24,75,24,23,42,23,10,2,4,119,115
B4I_2025_AL,2025,AL,1,1,6,22,1219,IL23-3655,NDP250136G,plot,B4I_2025_AL_1219,21,84,21,18,55,18,11,3,5,122,115
B4I_2025_AL,2025,AL,1,1,6,21,1220,IL22-4548,NDP250185G,plot,B4I_2025_AL_1220,20,89,20,13,55,13,11,9,6,122,115
B4I_2025_AL,2025,AL,1,1,6,20,1221,IL23-423,NDP150210Y,plot,B4I_2025_AL_1221,20,82,20,13,48,13,10,5,5,122,115
B4I_2025_AL,2025,AL,1,1,6,19,1222,IL23-1657,NDP250087Y,plot,B4I_2025_AL_1222,23,83,23,12,52,12,10,5,5,119,115
B4I_2025_AL,2025,AL,1,1,6,18,1223,IL23-2956,NDP250141G,plot,B4I_2025_AL_1223,18,76,18,10,50,10,19,5,5,122,115
B4I_2025_AL,2025,AL,1,1,6,17,1224,IL23-551,NDP250141G,plot,B4I_2025_AL_1224,22,80,22,14,56,14,11,3,5,125,119
B4I_2025_AL,2025,AL,1,1,6,16,1225,IL19-7058,NDP150412G,plot,B4I_2025_AL_1225,25,81,25,12,42,12,10,2,4,122,115
B4I_2025_AL,2025,AL,1,1,6,15,1226,IL23-2034,NDP250050Y,plot,B4I_2025_AL_1226,22,76,22,16,52,16,9,2,6,125,119
B4I_2025_AL,2025,AL,1,1,6,14,1227,IL23-1608,NDP250125Y,plot,B4I_2025_AL_1227,22,89,22,13,41,13,11,3,5,119,115
B4I_2025_AL,2025,AL,1,1,6,13,1228,IL23-1655,ND VICTORY,plot,B4I_2025_AL_1228,23,77,23,18,56,18,13,3,4,119,115
B4I_2025_AL,2025,AL,1,1,6,12,1229,IL21-4020,NDP170001G,plot,B4I_2025_AL_1229,23,69,23,17,43,17,13,6,3,122,115
B4I_2025_AL,2025,AL,1,1,6,11,1230,IL19-7058,NDP170052G,plot,B4I_2025_AL_1230,20,70,20,12,42,12,12,4,3,122,115
B4I_2025_AL,2025,AL,1,1,6,10,1231,IL21-8143,NDP250070Y,plot,B4I_2025_AL_1231,23,79,23,14,57,14,8,3,3,119,115
B4I_2025_AL,2025,AL,1,1,6,9,1232,IL23-1259,NDP250147G,plot,B4I_2025_AL_1232,18,73,18,16,49,16,13,7,4,122,115
B4I_2025_AL,2025,AL,1,1,6,8,1233,IL23-3848,NDP250085Y,plot,B4I_2025_AL_1233,25,80,25,18,53,18,13,5,4,122,115
B4I_2025_AL,2025,AL,1,1,6,7,1234,IL23-3673,NDP250049Y,plot,B4I_2025_AL_1234,20,74,20,17,52,17,9,6,7,125,119
B4I_2025_AL,2025,AL,1,1,6,6,1235,IL23-423,NDP250125Y,plot,B4I_2025_AL_1235,23,75,23,12,48,12,9,6,5,125,119
B4I_2025_AL,2025,AL,1,1,6,5,1236,IL23-612,NDP250174Y,plot,B4I_2025_AL_1236,26,77,26,20,44,20,11,7,3,122,115
B4I_2025_AL,2025,AL,1,1,6,4,1237,IL23-271,NDP250121Y,plot,B4I_2025_AL_1237,25,68,25,18,45,18,13,4,2,125,119
B4I_2025_AL,2025,AL,1,1,6,3,1238,IL23-1206,NDP170328G,plot,B4I_2025_AL_1238,24,69,24,17,49,17,16,3,3,128,119
B4I_2025_AL,2025,AL,1,1,6,2,1239,IL19-2033,NDP250133G,plot,B4I_2025_AL_1239,23,78,23,12,45,12,7,3,3,125,119
B4I_2025_AL,2025,AL,1,1,5,1,1240,IL23-260,NDP170190Y,plot,B4I_2025_AL_1240,30,70,30,23,41,23,10,6,2,122,115
B4I_2025_AL,2025,AL,1,1,6,1,1241,IL23-3565,NDP170182Y,plot,B4I_2025_AL_1241,20,69,20,15,33,15,12,6,4,122,115
B4I_2025_AL,2025,AL,1,1,7,2,1242,IL19-7063,NDP250107G,plot,B4I_2025_AL_1242,18,62,18,10,38,10,11,3,1,122,115
B4I_2025_AL,2025,AL,1,1,7,3,1243,IL23-1628,NDP170202Y,plot,B4I_2025_AL_1243,25,79,25,21,50,21,11,5,5,119,115
B4I_2025_AL,2025,AL,1,1,7,4,1244,IL23-1115,NDP250131Y,plot,B4I_2025_AL_1244,19,74,19,16,45,16,11,3,0,122,115
B4I_2025_AL,2025,AL,1,1,7,5,1245,IL23-1617,NDP170273Y,plot,B4I_2025_AL_1245,23,70,23,20,51,20,18,3,7,119,115
B4I_2025_AL,2025,AL,1,1,7,6,1246,IL19-2033,NDP150218Y,plot,B4I_2025_AL_1246,20,82,20,12,40,12,14,2,4,122,115
B4I_2025_AL,2025,AL,1,1,7,7,1247,IL22-3958,NDP250128Y,plot,B4I_2025_AL_1247,21,74,21,12,42,12,11,5,2,122,115
B4I_2025_AL,2025,AL,1,1,7,8,1248,IL23-1410,NDP250081Y,plot,B4I_2025_AL_1248,16,80,16,12,49,12,12,3,4,119,115
B4I_2025_AL,2025,AL,1,1,7,9,1249,IL23-4274,NDP250082Y,plot,B4I_2025_AL_1249,23,75,23,15,43,15,8,4,4,122,115
B4I_2025_AL,2025,AL,1,1,7,10,1250,IL23-376,NDP250152Y,plot,B4I_2025_AL_1250,23,65,23,16,45,16,10,4,3,122,115
B4I_2025_AL,2025,AL,1,1,7,11,1251,IL23-3842,NDP250169Y,plot,B4I_2025_AL_1251,23,89,23,16,47,16,13,4,3,122,115
B4I_2025_AL,2025,AL,1,1,7,12,1252,IL23-965,NDP170253Y,plot,B4I_2025_AL_1252,23,79,23,12,52,12,15,3,2,125,119
B4I_2025_AL,2025,AL,1,1,7,13,1253,IL23-251,NDP170056G,plot,B4I_2025_AL_1253,20,70,20,10,46,10,10,5,2,122,115
B4I_2025_AL,2025,AL,1,1,7,14,1254,IL23-1628,NDP250036Y,plot,B4I_2025_AL_1254,24,97,24,18,64,18,14,5,5,119,115
B4I_2025_AL,2025,AL,1,1,7,15,1255,IL23-3434,NDP250119G,plot,B4I_2025_AL_1255,20,70,20,18,52,18,12,7,8,125,119
B4I_2025_AL,2025,AL,1,1,7,16,1256,IL21-4039,NDP250052Y,plot,B4I_2025_AL_1256,22,72,22,18,50,18,17,1,2,125,119
B4I_2025_AL,2025,AL,1,1,7,17,1257,IL23-2246,NDP250027G,plot,B4I_2025_AL_1257,20,69,20,17,49,17,11,2,7,125,119
B4I_2025_AL,2025,AL,1,1,7,18,1258,IL22-4235,NDP250122Y,plot,B4I_2025_AL_1258,21,97,21,15,49,15,8,6,1,125,119
B4I_2025_AL,2025,AL,1,1,7,19,1259,IL23-1129,NDP250186G,plot,B4I_2025_AL_1259,22,77,22,15,41,15,14,5,0,128,119
B4I_2025_AL,2025,AL,1,1,7,20,1260,IL23-1764,NDP170183Y,plot,B4I_2025_AL_1260,23,92,23,14,46,14,12,6,7,119,115
B4I_2025_AL,2025,AL,1,1,10,21,1261,IL21-753,NDP250161Y,plot,B4I_2025_AL_1261,23,83,23,7,46,7,8,4,4,122,115
B4I_2025_AL,2025,AL,1,1,7,22,1262,IL23-771,NDP250076Y,plot,B4I_2025_AL_1262,27,91,27,20,40,20,11,5,1,125,119
B4I_2025_AL,2025,AL,1,1,7,23,1263,IL22-2364,NDP140295G,plot,B4I_2025_AL_1263,21,73,21,12,52,12,11,4,4,119,115
B4I_2025_AL,2025,AL,1,1,7,24,1264,IL23-2010,NDP140295G,plot,B4I_2025_AL_1264,21,70,21,13,48,13,16,3,5,122,115
B4I_2025_AL,2025,AL,1,1,7,25,1265,IL23-4274,NDP250110G,plot,B4I_2025_AL_1265,23,76,23,13,39,13,10,3,4,122,115
B4I_2025_AL,2025,AL,1,1,7,26,1266,IL22-3958,NDP150070G,plot,B4I_2025_AL_1266,23,87,23,13,35,13,11,6,3,122,115
B4I_2025_AL,2025,AL,1,1,7,27,1267,IL23-4252,NDP250138G,plot,B4I_2025_AL_1267,21,70,21,10,41,10,10,2,3,125,119
B4I_2025_AL,2025,AL,1,1,7,28,1268,IL23-1617,NDP250097Y,plot,B4I_2025_AL_1268,23,90,23,19,34,19,13,3,5,119,115
B4I_2025_AL,2025,AL,1,1,7,29,1269,IL23-4572,NDP170056G,plot,B4I_2025_AL_1269,21,79,21,12,47,12,10,1,4,119,115
B4I_2025_AL,2025,AL,1,1,7,30,1270,IL23-3627,NDP170245Y,plot,B4I_2025_AL_1270,21,80,21,20,44,20,17,7,3,119,115
B4I_2025_AL,2025,AL,1,1,7,31,1271,IL23-3468,NDP170008G,plot,B4I_2025_AL_1271,23,70,23,19,50,19,14,2,1,122,115
B4I_2025_AL,2025,AL,1,1,7,32,1272,IL23-236,ND DAWN,plot,B4I_2025_AL_1272,19,80,19,14,40,14,10,4,2,122,115
B4I_2025_AL,2025,AL,1,1,8,33,1273,IL23-3468,NDP250046Y,plot,B4I_2025_AL_1273,19,63,19,17,60,17,11,3,0,122,115
B4I_2025_AL,2025,AL,1,1,7,34,1274,IL23-1617,NDP150338Y,plot,B4I_2025_AL_1274,21,81,21,18,60,18,9,4,5,119,115
B4I_2025_AL,2025,AL,1,1,7,35,1275,IL23-1228,NDP120181Y,plot,B4I_2025_AL_1275,18,77,18,12,45,12,12,2,4,128,119
B4I_2025_AL,2025,AL,1,1,7,36,1276,IL23-2942,NDP250080Y,plot,B4I_2025_AL_1276,20,70,20,13,33,13,11,1,3,125,119
B4I_2025_AL,2025,AL,1,1,7,37,1277,IL23-4063,NDP140510Y,plot,B4I_2025_AL_1277,20,79,20,16,50,16,16,2,3,125,119
B4I_2025_AL,2025,AL,1,1,7,38,1278,IL19-4556,NDP250079Y,plot,B4I_2025_AL_1278,18,70,18,12,40,12,7,5,2,125,119
B4I_2025_AL,2025,AL,1,1,7,39,1279,IL23-1348,NDP250178Y,plot,B4I_2025_AL_1279,20,70,20,12,48,12,9,5,0,122,115
B4I_2025_AL,2025,AL,1,1,7,40,1280,IL19-6432,NDP170104Y,plot,B4I_2025_AL_1280,22,63,22,14,33,14,12,7,0,122,115
B4I_2025_AL,2025,AL,1,1,8,40,1281,IL23-723,NDP250061Y,plot,B4I_2025_AL_1281,19,77,19,12,51,12,10,5,0,125,119
B4I_2025_AL,2025,AL,1,1,8,39,1282,IL23-3517,NDP250140G,plot,B4I_2025_AL_1282,23,82,23,14,50,14,11,2,6,125,119
B4I_2025_AL,2025,AL,1,1,8,38,1283,IL23-4721,NDP250042Y,plot,B4I_2025_AL_1283,19,70,19,13,42,13,14,5,1,125,119
B4I_2025_AL,2025,AL,1,1,8,37,1284,IL23-1608,NDP250057G,plot,B4I_2025_AL_1284,20,70,20,17,60,17,10,2,1,119,115
B4I_2025_AL,2025,AL,1,1,8,36,1285,IL23-2371,NDP170006G,plot,B4I_2025_AL_1285,20,77,20,13,40,13,9,4,7,122,115
B4I_2025_AL,2025,AL,1,1,8,35,1286,IL23-1115,NDP250081Y,plot,B4I_2025_AL_1286,22,66,22,18,42,18,18,7,1,125,119
B4I_2025_AL,2025,AL,1,1,8,34,1287,IL22-5830,NDP120181Y,plot,B4I_2025_AL_1287,20,73,20,12,43,12,16,3,2,122,115
B4I_2025_AL,2025,AL,1,1,9,33,1288,IL23-4253,NDP170247Y,plot,B4I_2025_AL_1288,20,73,20,16,53,16,11,3,6,119,115
B4I_2025_AL,2025,AL,1,1,8,32,1289,IL23-543,NDP250107G,plot,B4I_2025_AL_1289,18,72,18,10,39,10,12,4,3,125,119
B4I_2025_AL,2025,AL,1,1,8,31,1290,IL23-1228,NDP250083Y,plot,B4I_2025_AL_1290,22,68,22,13,49,13,9,8,4,128,119
B4I_2025_AL,2025,AL,1,1,8,30,1291,IL23-1424,NDP160129G,plot,B4I_2025_AL_1291,22,80,22,14,44,14,12,5,4,119,115
B4I_2025_AL,2025,AL,1,1,8,29,1292,IL21-5956,NDP150119G,plot,B4I_2025_AL_1292,21,71,21,16,40,16,10,1,4,122,115
B4I_2025_AL,2025,AL,1,1,8,28,1293,IL23-1959,NDP170084G,plot,B4I_2025_AL_1293,20,80,20,10,59,10,17,4,5,122,115
B4I_2025_AL,2025,AL,1,1,8,27,1294,IL20-8320,NDP170006G,plot,B4I_2025_AL_1294,25,71,25,15,29,15,17,3,4,119,115
B4I_2025_AL,2025,AL,1,1,8,26,1295,IL23-669,NDP250185G,plot,B4I_2025_AL_1295,21,93,21,14,55,14,12,4,4,122,115
B4I_2025_AL,2025,AL,1,1,8,25,1296,IL23-1209,NDP250187G,plot,B4I_2025_AL_1296,24,78,24,11,41,11,16,2,6,128,119
B4I_2025_AL,2025,AL,1,1,8,24,1297,IL23-739,NDP250041Y,plot,B4I_2025_AL_1297,22,78,22,13,54,13,11,7,1,125,119
B4I_2025_AL,2025,AL,1,1,8,23,1298,IL22-1423,NDP250136G,plot,B4I_2025_AL_1298,25,94,25,14,54,14,5,6,3,122,115
B4I_2025_AL,2025,AL,1,1,8,22,1299,IL23-4037,NDP250177Y,plot,B4I_2025_AL_1299,20,77,20,10,32,10,11,6,6,125,119
B4I_2025_AL,2025,AL,1,1,7,21,1300,IL23-4572,NDP250058G,plot,B4I_2025_AL_1300,23,75,23,18,53,18,18,4,5,119,115
B4I_2025_AL,2025,AL,1,1,8,20,1301,IL23-1651,NDP170273Y,plot,B4I_2025_AL_1301,20,88,20,18,42,18,8,2,7,122,115
B4I_2025_AL,2025,AL,1,1,8,19,1302,IL19-3661,NDP160153Y,plot,B4I_2025_AL_1302,21,77,21,18,52,18,11,3,8,122,115
B4I_2025_AL,2025,AL,1,1,8,18,1303,IL23-1206,NDP170328G,plot,B4I_2025_AL_1303,25,77,25,19,42,19,13,1,7,128,119
B4I_2025_AL,2025,AL,1,1,8,17,1304,IL23-1358,NDP150070G,plot,B4I_2025_AL_1304,21,73,21,14,40,14,22,2,1,122,115
B4I_2025_AL,2025,AL,1,1,8,16,1305,IL20-618,NDP250112G,plot,B4I_2025_AL_1305,17,89,17,15,50,15,8,7,5,119,115
B4I_2025_AL,2025,AL,1,1,8,15,1306,IL22-4714,NDP250120G,plot,B4I_2025_AL_1306,27,79,27,21,57,21,12,3,3,119,115
B4I_2025_AL,2025,AL,1,1,8,14,1307,IL23-3312,NDP250158Y,plot,B4I_2025_AL_1307,19,70,19,16,52,16,11,4,5,122,115
B4I_2025_AL,2025,AL,1,1,8,13,1308,IL20-6928,NDP250113G,plot,B4I_2025_AL_1308,27,76,27,15,48,15,11,1,4,122,115
B4I_2025_AL,2025,AL,1,1,8,12,1309,IL22-2364,NDP170084G,plot,B4I_2025_AL_1309,26,69,26,16,55,16,14,3,5,119,115
B4I_2025_AL,2025,AL,1,1,8,11,1310,IL23-3731,NDP170273Y,plot,B4I_2025_AL_1310,21,75,21,16,40,16,8,4,5,125,119
B4I_2025_AL,2025,AL,1,1,8,10,1311,IL23-4037,NDP250110G,plot,B4I_2025_AL_1311,22,80,22,11,42,11,11,4,4,122,115
B4I_2025_AL,2025,AL,1,1,8,9,1312,IL20-8456,NDP250049Y,plot,B4I_2025_AL_1312,27,76,27,18,47,18,16,3,1,122,115
B4I_2025_AL,2025,AL,1,1,8,8,1313,IL22-4169,NDP170336G,plot,B4I_2025_AL_1313,23,89,23,17,62,17,11,6,2,122,115
B4I_2025_AL,2025,AL,1,1,8,7,1314,IL23-2253,NDP250113G,plot,B4I_2025_AL_1314,20,66,20,16,47,16,16,2,4,122,115
B4I_2025_AL,2025,AL,1,1,8,6,1315,IL23-423,NDP250083Y,plot,B4I_2025_AL_1315,19,70,19,17,50,17,18,2,4,122,115
B4I_2025_AL,2025,AL,1,1,8,5,1316,IL23-3751,NDP150119G,plot,B4I_2025_AL_1316,20,80,20,12,37,12,15,4,4,122,115
B4I_2025_AL,2025,AL,1,1,8,4,1317,IL23-1842,NDP170252Y,plot,B4I_2025_AL_1317,19,75,19,15,52,15,9,3,4,122,115
B4I_2025_AL,2025,AL,1,1,8,3,1318,IL23-543,NDP250105G,plot,B4I_2025_AL_1318,21,75,21,14,48,14,8,1,4,125,119
B4I_2025_AL,2025,AL,1,1,8,2,1319,IL23-1410,NDP170022G,plot,B4I_2025_AL_1319,20,62,20,18,36,18,10,5,4,119,115
B4I_2025_AL,2025,AL,1,1,7,1,1320,IL23-3754,NDP170245Y,plot,B4I_2025_AL_1320,20,75,20,13,44,13,10,3,4,122,115
B4I_2025_AL,2025,AL,1,1,8,1,1321,IL20-8320,NDP250081Y,plot,B4I_2025_AL_1321,18,70,18,13,41,13,11,3,4,119,115
B4I_2025_AL,2025,AL,1,1,9,2,1322,IL23-612,NDP120181Y,plot,B4I_2025_AL_1322,22,70,22,20,59,20,13,5,3,122,115
B4I_2025_AL,2025,AL,1,1,9,3,1323,IL20-5913,NDP250163Y,plot,B4I_2025_AL_1323,23,70,23,22,42,22,11,2,2,122,115
B4I_2025_AL,2025,AL,1,1,9,4,1324,IL23-1623,NDP150232Y,plot,B4I_2025_AL_1324,24,89,24,20,68,20,8,6,4,119,115
B4I_2025_AL,2025,AL,1,1,9,5,1325,IL23-2443,NDP170322Y,plot,B4I_2025_AL_1325,22,70,22,14,40,14,11,5,3,125,119
B4I_2025_AL,2025,AL,1,1,9,6,1326,IL23-1775,NDP170054Y,plot,B4I_2025_AL_1326,21,72,21,16,48,16,9,4,4,119,115
B4I_2025_AL,2025,AL,1,1,9,7,1327,IL23-2625,NDP140510Y,plot,B4I_2025_AL_1327,21,70,21,20,50,20,10,8,3,122,115
B4I_2025_AL,2025,AL,1,1,9,8,1328,IL23-1459,NDP250073Y,plot,B4I_2025_AL_1328,22,71,22,18,62,18,9,4,4,119,115
B4I_2025_AL,2025,AL,1,1,9,9,1329,IL23-1621,NDP250079Y,plot,B4I_2025_AL_1329,20,79,20,16,50,16,9,4,4,119,115
B4I_2025_AL,2025,AL,1,1,9,10,1330,IL23-2443,NDP170054Y,plot,B4I_2025_AL_1330,17,66,17,10,54,10,11,5,3,125,119
B4I_2025_AL,2025,AL,1,1,9,11,1331,IL23-2134,NDP250132Y,plot,B4I_2025_AL_1331,21,70,21,18,57,18,15,3,4,122,115
B4I_2025_AL,2025,AL,1,1,9,12,1332,IL23-415,NDP150119G,plot,B4I_2025_AL_1332,18,80,18,11,43,11,9,5,4,122,115
B4I_2025_AL,2025,AL,1,1,9,13,1333,IL19-7048,NDP250076Y,plot,B4I_2025_AL_1333,22,86,22,19,43,19,11,6,1,122,115
B4I_2025_AL,2025,AL,1,1,9,14,1334,IL22-5365,NDP250123Y,plot,B4I_2025_AL_1334,22,93,22,15,55,15,7,3,4,122,115
